OrderID,OrderDate,Date,Month,Year,CustomerID,Region,Category,SubCategory,Product,Quantity,UnitPrice,Sales,Profit
3191,02-09-2023,2,9,2023,CUST111,South,Furniture,Tables,Table B,8,485,3880,267.68
3192,22-12-2023,22,12,2023,CUST197,East,OfficeSupplies,Paper,Paper B,7,625,4375,1074
3193,20-03-2023,20,3,2023,CUST390,West,OfficeSupplies,Art,Art A,1,443,443,32.17
3194,24-07-2023,24,7,2023,CUST029,North,OfficeSupplies,Paper,Paper B,6,723,4338,629.32
3195,31-05-2023,31,5,2023,CUST240,North,OfficeSupplies,Art,Art B,6,109,654,60.11
3196,24-08-2023,24,8,2023,CUST173,North,OfficeSupplies,Art,Art B,7,407,2849,301.35
3197,13-06-2023,13,6,2023,CUST147,North,OfficeSupplies,Paper,Paper B,7,670,4690,800.13
3198,07-02-2023,7,2,2023,CUST131,East,OfficeSupplies,Binders,Binder A,6,259,1554,361.7
3199,05-04-2023,5,4,2023,CUST348,North,Technology,Laptops,Laptop A,7,482,3374,333.39
3200,09-07-2023,9,7,2023,CUST199,West,Furniture,Bookcases,Bookcase A,4,737,2948,301.43
3201,20-11-2023,20,11,2023,CUST128,East,Technology,Accessories,Accessory A,5,59,295,30.97
3202,07-06-2023,7,6,2023,CUST029,North,OfficeSupplies,Binders,Binder B,3,670,2010,194.57
3203,10-08-2023,10,8,2023,CUST115,North,Furniture,Tables,Table B,5,674,3370,181.26
3204,02-05-2023,2,5,2023,CUST299,South,OfficeSupplies,Paper,Paper B,7,385,2695,324.49
3205,25-11-2023,25,11,2023,CUST297,North,Furniture,Tables,Table A,6,131,786,136.06
3206,01-04-2023,1,4,2023,CUST411,West,OfficeSupplies,Binders,Binder B,8,548,4384,603.83
3207,26-09-2023,26,9,2023,CUST191,South,OfficeSupplies,Binders,Binder A,3,65,195,40.65
3208,12-10-2023,12,10,2023,CUST095,South,OfficeSupplies,Binders,Binder A,9,930,8370,800.88
3209,23-07-2023,23,7,2023,CUST267,North,OfficeSupplies,Art,Art B,2,694,1388,101.82
3210,02-12-2023,2,12,2023,CUST435,West,Furniture,Tables,Table A,4,859,3436,796.08
3211,31-07-2023,31,7,2023,CUST153,North,OfficeSupplies,Binders,Binder B,2,878,1756,209.08
3212,30-09-2023,30,9,2023,CUST154,East,OfficeSupplies,Binders,Binder A,8,253,2024,265
3213,31-10-2023,31,10,2023,CUST276,West,Technology,Accessories,Accessory A,2,92,184,34
3214,10-05-2023,10,5,2023,CUST078,North,OfficeSupplies,Art,Art B,4,245,980,173.79
3215,12-06-2023,12,6,2023,CUST236,North,Furniture,Bookcases,Bookcase B,6,132,792,161.92
3216,31-01-2023,31,1,2023,CUST138,South,OfficeSupplies,Binders,Binder A,5,238,1190,177.99
3217,11-05-2023,11,5,2023,CUST416,North,OfficeSupplies,Binders,Binder A,4,974,3896,514.67
3218,04-11-2023,4,11,2023,CUST371,South,Furniture,Bookcases,Bookcase B,2,873,1746,91.03
3219,05-05-2023,5,5,2023,CUST456,East,Technology,Laptops,Laptop B,7,842,5894,364.82
3220,30-12-2023,30,12,2023,CUST466,West,Furniture,Bookcases,Bookcase A,3,494,1482,309.41
3221,21-01-2023,21,1,2023,CUST494,East,OfficeSupplies,Paper,Paper B,3,86,258,26.78
3222,10-01-2023,10,1,2023,CUST411,South,Furniture,Tables,Table A,7,661,4627,654.2
3223,07-09-2023,7,9,2023,CUST114,East,OfficeSupplies,Paper,Paper A,3,512,1536,305.4
3224,17-08-2023,17,8,2023,CUST303,East,Technology,Laptops,Laptop A,3,709,2127,476.53
3225,06-09-2023,6,9,2023,CUST083,South,OfficeSupplies,Paper,Paper A,9,573,5157,1248.27
3226,12-01-2023,12,1,2023,CUST319,North,Furniture,Bookcases,Bookcase A,1,439,439,51.48
3227,15-07-2023,15,7,2023,CUST133,East,Furniture,Tables,Table B,9,90,810,129.9
3228,06-10-2023,6,10,2023,CUST324,South,Furniture,Bookcases,Bookcase A,4,520,2080,498.64
3229,08-09-2023,8,9,2023,CUST021,North,Furniture,Chairs,Chair A,5,956,4780,253.2
3230,20-09-2023,20,9,2023,CUST049,South,OfficeSupplies,Paper,Paper A,1,344,344,56.46
3231,20-12-2023,20,12,2023,CUST075,North,Technology,Phones,Phone C,2,933,1866,366.75
3232,05-05-2023,5,5,2023,CUST319,North,Technology,Accessories,Accessory B,7,557,3899,389.87
3233,20-12-2023,20,12,2023,CUST380,West,OfficeSupplies,Binders,Binder B,9,731,6579,804.57
3234,22-09-2023,22,9,2023,CUST114,West,Furniture,Tables,Table A,4,973,3892,726.3
3235,17-02-2023,17,2,2023,CUST307,West,OfficeSupplies,Binders,Binder A,1,891,891,174.58
3236,15-03-2023,15,3,2023,CUST336,East,OfficeSupplies,Binders,Binder B,4,762,3048,678.29
3237,27-07-2023,27,7,2023,CUST372,East,OfficeSupplies,Paper,Paper B,6,414,2484,388.65
3238,16-09-2023,16,9,2023,CUST308,North,Furniture,Bookcases,Bookcase A,1,824,824,175.71
3239,07-09-2023,7,9,2023,CUST332,North,OfficeSupplies,Paper,Paper A,9,588,5292,1274.73
3240,05-06-2023,5,6,2023,CUST455,West,OfficeSupplies,Art,Art A,3,317,951,141.67
3241,18-11-2023,18,11,2023,CUST346,West,Furniture,Chairs,Chair A,5,822,4110,616.19
3242,16-01-2023,16,1,2023,CUST438,North,Furniture,Tables,Table A,1,626,626,82.41
3243,19-01-2023,19,1,2023,CUST066,South,Technology,Accessories,Accessory B,7,589,4123,405.85
3244,06-11-2023,6,11,2023,CUST409,South,OfficeSupplies,Paper,Paper B,2,411,822,144.49
3245,19-05-2023,19,5,2023,CUST039,North,OfficeSupplies,Art,Art B,9,328,2952,314.86
3246,03-05-2023,3,5,2023,CUST218,South,OfficeSupplies,Paper,Paper A,9,65,585,33.03
3247,20-12-2023,20,12,2023,CUST393,South,Technology,Phones,Phone C,2,490,980,239.3
3248,16-07-2023,16,7,2023,CUST180,South,Technology,Accessories,Accessory A,6,137,822,92.16
3249,10-09-2023,10,9,2023,CUST265,North,Furniture,Tables,Table B,6,415,2490,267.86
3250,05-05-2023,5,5,2023,CUST234,West,Furniture,Bookcases,Bookcase A,3,270,810,101.08
3251,23-04-2023,23,4,2023,CUST389,South,OfficeSupplies,Binders,Binder A,6,195,1170,129.97
3252,06-07-2023,6,7,2023,CUST319,North,OfficeSupplies,Paper,Paper B,9,191,1719,269.61
3253,12-05-2023,12,5,2023,CUST360,East,OfficeSupplies,Paper,Paper A,8,695,5560,479.55
3254,26-11-2023,26,11,2023,CUST034,West,Furniture,Bookcases,Bookcase A,4,586,2344,305.8
3255,29-09-2023,29,9,2023,CUST059,North,Furniture,Chairs,Chair B,5,23,115,8.66
3256,05-04-2023,5,4,2023,CUST369,North,Technology,Phones,Phone C,9,597,5373,673.03
3257,13-04-2023,13,4,2023,CUST054,South,OfficeSupplies,Paper,Paper A,7,867,6069,1135.56
3258,21-12-2023,21,12,2023,CUST349,West,Furniture,Bookcases,Bookcase A,1,584,584,105.22
3259,09-10-2023,9,10,2023,CUST360,East,Technology,Accessories,Accessory B,3,827,2481,451.22
3260,14-05-2023,14,5,2023,CUST129,North,OfficeSupplies,Paper,Paper A,8,997,7976,1564.12
3261,07-12-2023,7,12,2023,CUST472,East,Technology,Accessories,Accessory B,9,691,6219,319.39
3262,06-09-2023,6,9,2023,CUST235,East,Furniture,Chairs,Chair C,3,97,291,72.51
3263,08-11-2023,8,11,2023,CUST268,North,Furniture,Bookcases,Bookcase A,1,636,636,62.45
3264,10-09-2023,10,9,2023,CUST445,East,OfficeSupplies,Binders,Binder A,6,277,1662,314.18
3265,29-07-2023,29,7,2023,CUST446,South,Technology,Laptops,Laptop B,1,890,890,100.87
3266,04-08-2023,4,8,2023,CUST205,South,OfficeSupplies,Art,Art B,8,84,672,42.46
3267,04-02-2023,4,2,2023,CUST289,West,Furniture,Bookcases,Bookcase A,2,169,338,42.4
3268,17-08-2023,17,8,2023,CUST346,East,OfficeSupplies,Binders,Binder B,1,452,452,108.19
3269,05-08-2023,5,8,2023,CUST034,North,OfficeSupplies,Art,Art A,7,270,1890,400.99
3270,20-09-2023,20,9,2023,CUST312,South,Furniture,Chairs,Chair A,5,417,2085,336.86
3271,31-10-2023,31,10,2023,CUST212,West,Technology,Phones,Phone A,3,382,1146,281.61
3272,25-10-2023,25,10,2023,CUST317,East,Technology,Phones,Phone B,6,550,3300,229.43
3273,04-02-2023,4,2,2023,CUST271,East,Furniture,Bookcases,Bookcase A,1,478,478,76.61
3274,22-08-2023,22,8,2023,CUST059,South,Furniture,Tables,Table A,6,767,4602,713.44
3275,26-07-2023,26,7,2023,CUST344,North,Furniture,Chairs,Chair A,5,587,2935,614.56
3276,03-04-2023,3,4,2023,CUST256,East,Furniture,Tables,Table A,5,63,315,73.03
3277,27-03-2023,27,3,2023,CUST274,West,Furniture,Chairs,Chair B,3,597,1791,207.06
3278,03-07-2023,3,7,2023,CUST280,West,Furniture,Chairs,Chair C,2,913,1826,256.83
3279,16-07-2023,16,7,2023,CUST387,East,Technology,Laptops,Laptop A,5,297,1485,249.74
3280,18-10-2023,18,10,2023,CUST180,North,OfficeSupplies,Paper,Paper B,7,896,6272,1320.89
3281,10-08-2023,10,8,2023,CUST274,South,Furniture,Chairs,Chair A,4,424,1696,224.84
3282,03-06-2023,3,6,2023,CUST304,West,OfficeSupplies,Binders,Binder A,8,277,2216,545.59
3283,09-11-2023,9,11,2023,CUST008,West,OfficeSupplies,Art,Art A,5,572,2860,427.68
3284,28-02-2023,28,2,2023,CUST058,East,Furniture,Chairs,Chair C,3,451,1353,229.11
3285,23-12-2023,23,12,2023,CUST304,East,Technology,Phones,Phone B,9,331,2979,186.32
3286,02-05-2023,2,5,2023,CUST334,West,OfficeSupplies,Paper,Paper A,7,33,231,38.76
3287,25-11-2023,25,11,2023,CUST356,North,Furniture,Chairs,Chair C,3,188,564,75.85
3288,17-05-2023,17,5,2023,CUST237,South,OfficeSupplies,Paper,Paper A,1,934,934,109.38
3289,22-09-2023,22,9,2023,CUST135,West,Furniture,Bookcases,Bookcase B,3,747,2241,475.26
3290,19-05-2023,19,5,2023,CUST125,North,Technology,Accessories,Accessory B,5,462,2310,317.37
3291,13-06-2023,13,6,2023,CUST092,West,Technology,Accessories,Accessory B,8,73,584,90.04
3292,09-09-2023,9,9,2023,CUST140,East,Furniture,Tables,Table A,3,897,2691,481.38
3293,27-06-2023,27,6,2023,CUST297,West,Furniture,Bookcases,Bookcase A,7,622,4354,443.27
3294,08-05-2023,8,5,2023,CUST342,North,Furniture,Tables,Table A,5,976,4880,816.14
3295,30-05-2023,30,5,2023,CUST294,East,Furniture,Chairs,Chair B,3,791,2373,478.54
3296,25-04-2023,25,4,2023,CUST195,North,OfficeSupplies,Binders,Binder B,7,686,4802,1186.98
3297,03-06-2023,3,6,2023,CUST141,East,Furniture,Chairs,Chair C,2,327,654,84.46
3298,09-12-2023,9,12,2023,CUST387,East,Technology,Accessories,Accessory A,7,605,4235,844.24
3299,04-03-2023,4,3,2023,CUST347,West,Furniture,Bookcases,Bookcase B,4,491,1964,170.73
3300,07-10-2023,7,10,2023,CUST072,West,Furniture,Bookcases,Bookcase B,9,370,3330,640.48
3301,05-12-2023,5,12,2023,CUST437,North,Furniture,Tables,Table B,8,496,3968,641.72
3302,09-02-2023,9,2,2023,CUST359,South,Furniture,Chairs,Chair A,6,585,3510,739.26
3303,31-12-2023,31,12,2023,CUST170,South,Technology,Accessories,Accessory A,2,705,1410,200.91
3304,13-03-2023,13,3,2023,CUST472,North,Furniture,Chairs,Chair B,1,886,886,152.03
3305,06-08-2023,6,8,2023,CUST107,West,Furniture,Bookcases,Bookcase A,7,734,5138,1251.69
3306,31-01-2023,31,1,2023,CUST368,South,Furniture,Bookcases,Bookcase A,6,112,672,150.79
3307,18-04-2023,18,4,2023,CUST309,South,OfficeSupplies,Paper,Paper B,4,845,3380,500.04
3308,22-03-2023,22,3,2023,CUST268,South,Furniture,Tables,Table B,6,919,5514,586.61
3309,30-06-2023,30,6,2023,CUST157,East,Technology,Phones,Phone C,6,575,3450,281.89
3310,11-07-2023,11,7,2023,CUST024,South,OfficeSupplies,Art,Art B,9,404,3636,351.53
3311,14-05-2023,14,5,2023,CUST421,West,OfficeSupplies,Art,Art B,5,904,4520,916.3
3312,15-06-2023,15,6,2023,CUST425,East,Furniture,Tables,Table A,1,402,402,56.19
3313,06-03-2023,6,3,2023,CUST221,South,Furniture,Tables,Table A,4,995,3980,514.92
3314,26-07-2023,26,7,2023,CUST466,South,OfficeSupplies,Art,Art B,3,246,738,94.19
3315,11-02-2023,11,2,2023,CUST139,South,Technology,Laptops,Laptop B,8,231,1848,151.76
3316,31-08-2023,31,8,2023,CUST018,West,Technology,Laptops,Laptop B,8,375,3000,190.01
3317,26-06-2023,26,6,2023,CUST222,West,Technology,Laptops,Laptop B,6,176,1056,201.29
3318,18-03-2023,18,3,2023,CUST281,West,Furniture,Chairs,Chair B,3,242,726,124.29
3319,07-10-2023,7,10,2023,CUST019,East,Technology,Phones,Phone A,3,744,2232,189.99
3320,22-04-2023,22,4,2023,CUST251,East,Furniture,Bookcases,Bookcase A,4,874,3496,424.98
3321,09-08-2023,9,8,2023,CUST408,West,Technology,Laptops,Laptop B,5,441,2205,250.05
3322,14-02-2023,14,2,2023,CUST381,West,OfficeSupplies,Paper,Paper A,7,673,4711,432.74
3323,06-02-2023,6,2,2023,CUST053,East,Furniture,Tables,Table B,2,987,1974,99.33
3324,06-07-2023,6,7,2023,CUST385,West,Furniture,Tables,Table A,4,759,3036,757.26
3325,04-02-2023,4,2,2023,CUST215,East,Furniture,Tables,Table A,4,256,1024,116.36
3326,29-12-2023,29,12,2023,CUST208,North,Technology,Laptops,Laptop B,9,135,1215,152.67
3327,22-05-2023,22,5,2023,CUST252,South,OfficeSupplies,Binders,Binder B,6,639,3834,792.35
3328,17-06-2023,17,6,2023,CUST051,East,OfficeSupplies,Binders,Binder B,5,593,2965,331.27
3329,14-09-2023,14,9,2023,CUST205,North,OfficeSupplies,Binders,Binder B,6,15,90,5.33
3330,01-02-2023,1,2,2023,CUST472,North,OfficeSupplies,Paper,Paper B,3,232,696,37.88
3331,31-07-2023,31,7,2023,CUST239,East,Technology,Laptops,Laptop A,5,561,2805,507.16
3332,08-10-2023,8,10,2023,CUST234,South,Furniture,Tables,Table A,1,946,946,233.65
3333,25-06-2023,25,6,2023,CUST142,West,Technology,Phones,Phone B,1,596,596,62.99
3334,26-07-2023,26,7,2023,CUST344,South,OfficeSupplies,Binders,Binder B,1,387,387,75.9
3335,21-05-2023,21,5,2023,CUST457,North,OfficeSupplies,Binders,Binder A,8,60,480,94.94
3336,10-11-2023,10,11,2023,CUST419,North,OfficeSupplies,Art,Art A,8,613,4904,445.06
3337,03-08-2023,3,8,2023,CUST173,South,OfficeSupplies,Binders,Binder B,8,501,4008,627.4
3338,27-09-2023,27,9,2023,CUST187,North,Furniture,Tables,Table A,5,482,2410,169.22
3339,04-06-2023,4,6,2023,CUST175,South,OfficeSupplies,Paper,Paper A,3,394,1182,81.69
3340,27-10-2023,27,10,2023,CUST018,West,Technology,Phones,Phone B,4,817,3268,756.75
3341,03-04-2023,3,4,2023,CUST478,North,OfficeSupplies,Art,Art B,6,357,2142,442.09
3342,30-10-2023,30,10,2023,CUST029,East,Technology,Phones,Phone B,6,817,4902,488.17
3343,09-01-2023,9,1,2023,CUST024,North,Furniture,Bookcases,Bookcase A,4,529,2116,120.86
3344,23-12-2023,23,12,2023,CUST327,North,Furniture,Chairs,Chair C,8,489,3912,209.71
3345,17-03-2023,17,3,2023,CUST164,East,Technology,Accessories,Accessory A,4,577,2308,177.73
3346,02-09-2023,2,9,2023,CUST477,South,Furniture,Bookcases,Bookcase A,1,760,760,88.63
3347,10-12-2023,10,12,2023,CUST277,South,OfficeSupplies,Paper,Paper B,1,395,395,21.51
3348,16-09-2023,16,9,2023,CUST492,South,Furniture,Tables,Table A,3,851,2553,438.46
3349,03-09-2023,3,9,2023,CUST221,North,Furniture,Tables,Table A,6,929,5574,408.41
3350,01-03-2023,1,3,2023,CUST406,East,OfficeSupplies,Binders,Binder B,8,129,1032,242.09
3351,20-02-2023,20,2,2023,CUST178,East,Furniture,Bookcases,Bookcase B,8,843,6744,1265.22
3352,10-03-2023,10,3,2023,CUST236,South,OfficeSupplies,Art,Art A,9,281,2529,593.45
3353,15-01-2023,15,1,2023,CUST325,North,Furniture,Tables,Table B,3,848,2544,343.13
3354,06-02-2023,6,2,2023,CUST134,West,OfficeSupplies,Art,Art A,7,30,210,30.98
3355,08-01-2023,8,1,2023,CUST457,North,Technology,Phones,Phone B,4,537,2148,399.55
3356,25-01-2023,25,1,2023,CUST487,North,Technology,Laptops,Laptop A,5,935,4675,754.59
3357,20-10-2023,20,10,2023,CUST185,North,Technology,Phones,Phone C,4,569,2276,328.09
3358,17-03-2023,17,3,2023,CUST353,East,Furniture,Tables,Table A,8,920,7360,1360.41
3359,13-10-2023,13,10,2023,CUST088,North,OfficeSupplies,Paper,Paper B,8,11,88,10.3
3360,21-02-2023,21,2,2023,CUST143,East,Technology,Accessories,Accessory A,7,400,2800,204.69
3361,28-08-2023,28,8,2023,CUST143,North,Technology,Accessories,Accessory A,1,281,281,23.44
3362,25-10-2023,25,10,2023,CUST492,West,Furniture,Tables,Table B,4,31,124,12.57
3363,15-04-2023,15,4,2023,CUST309,South,OfficeSupplies,Binders,Binder B,4,323,1292,314.06
3364,26-02-2023,26,2,2023,CUST120,North,Furniture,Chairs,Chair C,4,879,3516,381.66
3365,17-09-2023,17,9,2023,CUST197,North,Technology,Accessories,Accessory B,5,975,4875,440.78
3366,08-08-2023,8,8,2023,CUST336,South,Technology,Phones,Phone C,9,506,4554,386.82
3367,12-09-2023,12,9,2023,CUST002,North,OfficeSupplies,Paper,Paper A,3,246,738,47.21
3368,26-10-2023,26,10,2023,CUST245,West,Technology,Accessories,Accessory B,2,624,1248,148.39
3369,31-07-2023,31,7,2023,CUST156,East,Technology,Phones,Phone B,2,599,1198,134.82
3370,10-04-2023,10,4,2023,CUST256,East,Furniture,Bookcases,Bookcase A,1,917,917,132.11
3371,17-10-2023,17,10,2023,CUST105,South,Technology,Phones,Phone C,9,841,7569,1192.75
3372,16-09-2023,16,9,2023,CUST211,South,Furniture,Chairs,Chair B,3,618,1854,242.09
3373,08-06-2023,8,6,2023,CUST045,North,Furniture,Tables,Table B,5,197,985,117.76
3374,06-03-2023,6,3,2023,CUST387,West,Technology,Laptops,Laptop A,5,419,2095,420.18
3375,30-01-2023,30,1,2023,CUST266,North,Furniture,Bookcases,Bookcase B,8,496,3968,585.45
3376,15-04-2023,15,4,2023,CUST184,East,Furniture,Chairs,Chair C,9,334,3006,677.85
3377,16-02-2023,16,2,2023,CUST087,East,Furniture,Chairs,Chair A,5,953,4765,1184.74
3378,10-11-2023,10,11,2023,CUST147,South,Technology,Accessories,Accessory B,8,490,3920,947.33
3379,27-01-2023,27,1,2023,CUST029,West,Technology,Phones,Phone A,5,257,1285,320.23
3380,17-04-2023,17,4,2023,CUST220,West,Furniture,Tables,Table B,9,775,6975,1532.29
3381,21-02-2023,21,2,2023,CUST060,East,Furniture,Bookcases,Bookcase A,2,100,200,21.08
3382,12-11-2023,12,11,2023,CUST410,North,Furniture,Chairs,Chair C,7,972,6804,1274.74
3383,21-04-2023,21,4,2023,CUST234,North,OfficeSupplies,Binders,Binder A,6,481,2886,164.39
3384,08-05-2023,8,5,2023,CUST237,South,Furniture,Chairs,Chair B,3,623,1869,301.17
3385,05-12-2023,5,12,2023,CUST394,North,Furniture,Chairs,Chair B,8,337,2696,360.26
3386,12-05-2023,12,5,2023,CUST013,West,OfficeSupplies,Binders,Binder B,9,445,4005,597.87
3387,30-04-2023,30,4,2023,CUST293,West,OfficeSupplies,Binders,Binder B,7,5,35,6.78
3388,20-05-2023,20,5,2023,CUST149,North,Furniture,Tables,Table B,3,702,2106,201.24
3389,19-03-2023,19,3,2023,CUST226,South,Technology,Accessories,Accessory B,2,797,1594,222.81
3390,24-05-2023,24,5,2023,CUST266,East,Furniture,Tables,Table A,2,39,78,19.09
3391,02-10-2023,2,10,2023,CUST187,East,Technology,Phones,Phone C,5,247,1235,198.63
3392,10-01-2023,10,1,2023,CUST451,West,OfficeSupplies,Paper,Paper B,6,545,3270,279.57
3393,23-01-2023,23,1,2023,CUST210,North,Technology,Phones,Phone C,3,544,1632,153.76
3394,24-06-2023,24,6,2023,CUST004,West,Furniture,Tables,Table A,7,326,2282,129.74
3395,24-02-2023,24,2,2023,CUST464,North,Furniture,Tables,Table A,3,160,480,38.25
3396,27-05-2023,27,5,2023,CUST485,West,Furniture,Chairs,Chair A,7,24,168,41.96
3397,12-02-2023,12,2,2023,CUST395,West,Furniture,Bookcases,Bookcase A,1,954,954,178.7
3398,17-09-2023,17,9,2023,CUST022,North,Furniture,Tables,Table A,6,891,5346,505.68
3399,17-10-2023,17,10,2023,CUST353,North,Furniture,Bookcases,Bookcase B,8,357,2856,293.49
3400,05-06-2023,5,6,2023,CUST074,North,OfficeSupplies,Paper,Paper B,6,469,2814,352.43
3401,24-08-2023,24,8,2023,CUST200,South,OfficeSupplies,Art,Art B,4,336,1344,221.33
3402,14-12-2023,14,12,2023,CUST233,South,Furniture,Tables,Table B,6,106,636,61.98
3403,02-08-2023,2,8,2023,CUST108,West,Technology,Phones,Phone C,5,977,4885,971.19
3404,01-12-2023,1,12,2023,CUST086,West,Technology,Phones,Phone A,8,617,4936,1042.45
3405,01-03-2023,1,3,2023,CUST482,East,OfficeSupplies,Binders,Binder A,5,743,3715,846.37
3406,02-02-2023,2,2,2023,CUST044,South,Technology,Phones,Phone A,5,372,1860,277.41
3407,03-12-2023,3,12,2023,CUST344,West,Technology,Phones,Phone A,5,902,4510,424
3408,13-08-2023,13,8,2023,CUST286,West,OfficeSupplies,Art,Art A,3,125,375,68.68
3409,01-06-2023,1,6,2023,CUST152,East,OfficeSupplies,Paper,Paper A,8,590,4720,473.95
3410,03-10-2023,3,10,2023,CUST328,West,Furniture,Bookcases,Bookcase A,9,75,675,98.64
3411,10-05-2023,10,5,2023,CUST377,South,OfficeSupplies,Binders,Binder A,8,17,136,22.87
3412,18-10-2023,18,10,2023,CUST023,West,OfficeSupplies,Binders,Binder A,2,577,1154,176.92
3413,16-11-2023,16,11,2023,CUST308,East,Furniture,Tables,Table B,4,967,3868,565.29
3414,06-09-2023,6,9,2023,CUST175,East,OfficeSupplies,Paper,Paper B,3,518,1554,310.15
3415,30-11-2023,30,11,2023,CUST284,East,Technology,Phones,Phone C,6,462,2772,256.89
3416,12-04-2023,12,4,2023,CUST120,South,OfficeSupplies,Art,Art B,9,986,8874,1316.68
3417,16-02-2023,16,2,2023,CUST222,West,OfficeSupplies,Binders,Binder B,5,162,810,125.25
3418,23-08-2023,23,8,2023,CUST150,East,Furniture,Chairs,Chair B,5,261,1305,72.11
3419,26-03-2023,26,3,2023,CUST046,North,Furniture,Chairs,Chair C,9,917,8253,1910.76
3420,28-02-2023,28,2,2023,CUST054,North,OfficeSupplies,Binders,Binder A,6,528,3168,497.54
3421,06-01-2023,6,1,2023,CUST309,West,Furniture,Tables,Table A,5,589,2945,311.33
3422,27-09-2023,27,9,2023,CUST428,West,OfficeSupplies,Art,Art A,4,120,480,53.65
3423,31-12-2023,31,12,2023,CUST029,West,Furniture,Bookcases,Bookcase B,3,819,2457,354.67
3424,27-04-2023,27,4,2023,CUST106,East,OfficeSupplies,Paper,Paper B,3,995,2985,201.65
3425,18-12-2023,18,12,2023,CUST186,East,OfficeSupplies,Binders,Binder B,5,532,2660,163.74
3426,24-12-2023,24,12,2023,CUST250,East,Furniture,Bookcases,Bookcase B,4,24,96,12.55
3427,13-07-2023,13,7,2023,CUST468,West,OfficeSupplies,Paper,Paper B,2,517,1034,84.34
3428,09-08-2023,9,8,2023,CUST211,West,Technology,Phones,Phone B,8,778,6224,909.68
3429,19-02-2023,19,2,2023,CUST374,East,Furniture,Chairs,Chair A,8,92,736,78.31
3430,14-01-2023,14,1,2023,CUST133,South,Technology,Phones,Phone A,9,812,7308,592.45
3431,27-07-2023,27,7,2023,CUST301,North,OfficeSupplies,Binders,Binder A,7,596,4172,281.26
3432,19-03-2023,19,3,2023,CUST078,East,Furniture,Tables,Table B,1,549,549,105.33
3433,07-01-2023,7,1,2023,CUST160,South,OfficeSupplies,Binders,Binder A,3,427,1281,85.54
3434,02-08-2023,2,8,2023,CUST070,West,Furniture,Chairs,Chair B,8,108,864,164.67
3435,21-10-2023,21,10,2023,CUST330,East,Technology,Laptops,Laptop A,6,220,1320,135.2
3436,28-11-2023,28,11,2023,CUST184,East,Furniture,Chairs,Chair A,6,322,1932,397.98
3437,31-12-2023,31,12,2023,CUST103,West,Furniture,Tables,Table A,7,849,5943,991.56
3438,02-09-2023,2,9,2023,CUST305,East,Furniture,Tables,Table B,9,632,5688,624.48
3439,22-12-2023,22,12,2023,CUST478,South,Technology,Laptops,Laptop A,9,710,6390,343.84
3440,05-01-2023,5,1,2023,CUST019,West,OfficeSupplies,Paper,Paper A,2,258,516,71.11
3441,29-05-2023,29,5,2023,CUST266,West,Technology,Accessories,Accessory A,5,693,3465,499.17
3442,02-07-2023,2,7,2023,CUST145,North,Furniture,Bookcases,Bookcase B,9,92,828,121.19
3443,15-02-2023,15,2,2023,CUST392,North,Furniture,Chairs,Chair B,7,937,6559,412.55
3444,08-08-2023,8,8,2023,CUST430,West,OfficeSupplies,Art,Art B,9,610,5490,829.81
3445,07-09-2023,7,9,2023,CUST282,South,Furniture,Chairs,Chair C,8,50,400,69.25
3446,15-02-2023,15,2,2023,CUST459,East,Furniture,Tables,Table B,5,835,4175,376.44
3447,28-01-2023,28,1,2023,CUST381,South,Furniture,Chairs,Chair B,7,918,6426,1499.95
3448,29-11-2023,29,11,2023,CUST332,West,Furniture,Chairs,Chair B,2,393,786,183.42
3449,07-09-2023,7,9,2023,CUST059,South,Technology,Phones,Phone C,1,625,625,86.61
3450,16-10-2023,16,10,2023,CUST097,South,Furniture,Chairs,Chair C,8,746,5968,371.1
3451,05-08-2023,5,8,2023,CUST399,East,Technology,Laptops,Laptop B,4,828,3312,287.95
3452,05-04-2023,5,4,2023,CUST056,West,OfficeSupplies,Art,Art A,7,888,6216,484.9
3453,27-12-2023,27,12,2023,CUST200,East,Technology,Accessories,Accessory B,1,603,603,93.73
3454,17-03-2023,17,3,2023,CUST441,West,Furniture,Chairs,Chair C,2,657,1314,154.66
3455,25-03-2023,25,3,2023,CUST434,North,Technology,Laptops,Laptop A,3,564,1692,296.7
3456,30-01-2023,30,1,2023,CUST285,North,OfficeSupplies,Paper,Paper B,8,144,1152,185.18
3457,09-10-2023,9,10,2023,CUST050,South,OfficeSupplies,Art,Art B,2,827,1654,339.71
3458,27-09-2023,27,9,2023,CUST134,North,Furniture,Chairs,Chair A,8,770,6160,902.93
3459,05-08-2023,5,8,2023,CUST061,South,Technology,Accessories,Accessory A,1,17,17,2.79
3460,28-08-2023,28,8,2023,CUST089,South,OfficeSupplies,Art,Art B,5,29,145,31.26
3461,15-06-2023,15,6,2023,CUST427,North,OfficeSupplies,Paper,Paper A,1,766,766,129.24
3462,14-05-2023,14,5,2023,CUST473,North,OfficeSupplies,Binders,Binder A,7,642,4494,1105.57
3463,21-05-2023,21,5,2023,CUST356,North,Furniture,Chairs,Chair C,7,230,1610,115.05
3464,21-10-2023,21,10,2023,CUST384,West,Technology,Laptops,Laptop A,2,258,516,108.05
3465,21-09-2023,21,9,2023,CUST189,South,Technology,Accessories,Accessory B,8,620,4960,611.53
3466,24-08-2023,24,8,2023,CUST463,West,Furniture,Tables,Table A,4,704,2816,205.31
